   0.87096E-01  0.16511E+00  0.20169E-01  0.19131E+00  0.16152E+00  0.20423E+00
   0.91201E-01  0.15514E+00  0.97011E-02  0.18144E+00  0.15333E+00  0.19464E+00
   0.95499E-01  0.14536E+00 -0.17541E-02  0.17195E+00  0.14545E+00  0.18535E+00
   0.10000E+00  0.13610E+00 -0.11888E-01  0.16286E+00  0.13788E+00  0.17637E+00
   0.10471E+00  0.12771E+00 -0.18491E-01  0.15414E+00  0.13061E+00  0.16769E+00
   0.10965E+00  0.12041E+00 -0.20045E-01  0.14580E+00  0.12363E+00  0.15931E+00
   0.11482E+00  0.11424E+00 -0.16260E-01  0.13783E+00  0.11695E+00  0.15124E+00
   0.12023E+00  0.10899E+00 -0.83561E-02  0.13020E+00  0.11054E+00  0.14347E+00
   0.12589E+00  0.10428E+00  0.11127E-02  0.12293E+00  0.10442E+00  0.13599E+00
   0.13183E+00  0.99601E-01  0.89682E-02  0.11598E+00  0.98576E-01  0.12881E+00
   0.13804E+00  0.94542E-01  0.12519E-01  0.10937E+00  0.92994E-01  0.12193E+00
   0.14454E+00  0.88929E-01  0.10700E-01  0.10307E+00  0.87672E-01  0.11532E+00
   0.15136E+00  0.82934E-01  0.46967E-02  0.97078E-01  0.82602E-01  0.10900E+00
   0.15849E+00  0.77022E-01 -0.24068E-02  0.91381E-01  0.77777E-01  0.10296E+00
   0.16596E+00  0.71731E-01 -0.70359E-02  0.85970E-01  0.73190E-01  0.97180E-01
   0.17378E+00  0.67383E-01 -0.70326E-02  0.80835E-01  0.68832E-01  0.91667E-01
   0.18197E+00  0.63879E-01 -0.29862E-02  0.75966E-01  0.64696E-01  0.86411E-01
   0.19055E+00  0.60742E-01  0.20426E-02  0.71353E-01  0.60774E-01  0.81404E-01
   0.19953E+00  0.57427E-01  0.45512E-02  0.66986E-01  0.57058E-01  0.76640E-01
   0.20893E+00  0.53715E-01  0.31535E-02  0.62855E-01  0.53540E-01  0.72111E-01
   0.21878E+00  0.49870E-01 -0.35771E-03  0.58950E-01  0.50213E-01  0.67809E-01
   0.22909E+00  0.46399E-01 -0.26281E-02  0.55261E-01  0.47069E-01  0.63726E-01
   0.23988E+00  0.43566E-01 -0.18728E-02  0.51780E-01  0.44100E-01  0.59856E-01
   0.25119E+00  0.41146E-01  0.48722E-03  0.48496E-01  0.41298E-01  0.56189E-01
   0.26303E+00  0.38695E-01  0.16016E-02  0.45401E-01  0.38655E-01  0.52719E-01
   0.27542E+00  0.36065E-01  0.55199E-03  0.42485E-01  0.36166E-01  0.49437E-01
   0.28840E+00  0.33534E-01 -0.80052E-03  0.39741E-01  0.33822E-01  0.46336E-01
